Position_X1,Position_Y1,Position_X2,Position_Y2,Position_X3,Position_Y3,Velocity_X1,Velocity_Y1,Velocity_X2,Velocity_Y2,Velocity_X3,Velocity_Y3,Momentum_X1,Momentum_Y1,Momentum_X2,Momentum_Y2,Momentum_X3,Momentum_Y3
99088687647.77318,22433990213.663948,-99999997242.54637,-22499999769.965885,14425449624.19429,149138168141.3049,-2436.458530942612,29732.094586340012,0.007370368232459274,-29999.99911330791,18514.805830536134,-2227.8092868603467,-1.455053034678928e+28,1.7756006886962258e+29,1.4659662414361494e+28,-5.966999823636943e+34,1.360467932427795e+27,-1.6369942639849826e+26
99064323062.46375,22731311159.527348,-99999997168.84268,-22799999761.098965,14610597682.499651,149115890048.4363,-2467.545661643076,29725.07827389632,0.007464347068534586,-29999.999091282378,18497.50098009215,-2253.76684792421,-1.473618269133245e+28,1.7751816745170884e+29,1.484658631931529e+28,-5.966999819256065e+34,1.3591963720171713e+27,-1.6560678798547096e+26
99039647605.84732,23028561942.26631,-99999997094.19922,-23099999752.011787,14795572692.300573,149093352379.95706,-2498.5794284406597,29717.980027066085,0.007558163614887535,-29999.999069013935,18480.251995595085,-2279.6406114988376,-1.4921516346647621e+28,1.7747577672163868e+29,1.5033187430011306e+28,-5.966999814826872e+34,1.3579289166363267e+27,-1.6750799213293458e+26
99014661811.56291,23325741742.536972,-99999997018.61758,-23399999742.701927,14980375212.256525,149070555973.84207,-2529.559275896263,29710.800274514382,0.007651816215697388,-29999.999046503846,18463.05855512238,-2305.4310604797247,-1.5106527995652483e+28,1.774328992393999e+29,1.5219462453022105e+28,-5.9669998103496145e+34,1.3566655426303926e+27,-1.6940307432405015e+26
98989366218.80396,23622849745.282116,-99999996942.09943,-23699999733.166965,15165005797.807749,149047501663.23727,-2560.484653911612,29703.53944852029,0.007745303231081265,-29999.999023753393,18445.92033940564,-2331.1386737812613,-1.5291214353160147e+28,1.773895375865632e+29,1.5405408126620636e+28,-5.96699980582455e+34,1.3554062265395263e+27,-1.712920697494471e+26
98963761372.26483,23919885139.76732,-99999996864.6464,-23999999723.4045,15349465001.201805,149024190276.49945,-2591.355017762787,29696.19798490898,0.007838623037195855,-29999.99900076387,18428.83703180219,-2356.7639263793653,-1.5475572166079366e+28,1.7734569436587643e+29,1.5591021220982555e+28,-5.966999801251933e+34,1.354150945096825e+27,-1.7317501331035574e+26
98937847822.0872,24216847119.61641,-99999996786.26016,-24299999713.412136,15533753371.519827,149000622637.23566,-2622.1698281326085,29688.776322983605,0.007931774026335691,-29999.998977536576,18411.808318267056,-2382.3072893535573,-1.5659598213607939e+28,1.773013722008581e+29,1.577629853838169e+28,-5.966999796632024e+34,1.3528996752262632e+27,-1.750519396216994e+26
98911626123.80588,24513734882.846245,-99999996706.94243,-24599999703.1875,15717871454.702497,148976799564.34213,-2652.928551141876,29681.274905456976,0.008024754607027973,-29999.99895407282,18394.833887325254,-2407.7692299284804,-1.5843289307419286e+28,1.7725657373538908e+29,1.5961236913378638e+28,-5.966999791965084e+34,1.3516523940406597e+27,-1.7692288301514472e+26
98885096838.29446,24810547631.900814,-99999996626.69489,-24899999692.72823,15901819793.57575,148952721872.04285,-2683.6306583794662,29673.694178383055,0.00811756320412394,-29999.998930373928,18377.913430044493,-2433.150211514879,-1.6026642291842173e+28,1.772113016333036e+29,1.6145833213002515e+28,-5.966999787251374e+34,1.3504090788396693e+27,-1.787878775421133e+26
98858260531.71066,25107284573.684643,-99999996545.51926,-25199999682.031967,16085598927.876196,148928390369.9277,-2714.2756269312854,29666.034591088297,0.008210198258886801,-29999.99890644123,18361.046640008208,-2458.45069375004,-1.6209654044033638e+28,1.771655585779793e+29,1.6330084336925847e+28,-5.96699978249116e+34,1.349169707107803e+27,-1.8064695697675293e+26
98831117775.44135,25403944919.595528,-99999996463.41727,-25499999671.09638,16269209394.276278,148903805862.9902,-2744.8629394080835,29658.296596102835,0.008302658229076228,-29999.998882276068,18344.233213288953,-2483.6711325377087,-1.6392321474145077e+28,1.7711934727192612e+29,1.6513987217632617e+28,-5.9669997776847095e+34,1.3479342565124723e+27,-1.8250015481887083e+26
98803669146.04727,25700527885.556557,-99999996380.39069,-25799999659.91914,16452651726.409166,148878969151.66483,-2775.3920839721254,29650.48064909155,0.008394941589029406,-29999.998857879797,18327.472848422134,-2508.8119800874842,-1.6574641525481534e+28,1.7707267043637475e+29,1.6697538820579489e+28,-5.966999772832292e+34,1.3467027049020582e+27,-1.8434750429682834e+26
98775915225.20755,25997032692.047474,-99999996296.44127,-26099999648.497936,16635926454.893387,148853881031.86395,-2805.8625543627277,29642.587208785033,0.00848704682973867,-29999.998833253772,18310.76524638009,-2533.873684953707,-1.675661117465421e+28,1.7702553081086423e+29,1.6880736144350214e+28,-5.966999767934175e+34,1.345475030304009e+27,-1.861890383703984e+26
98747856599.66393,26293458564.135323,-99999996211.5708,-26399999636.830475,16819034107.357187,148828542295.0144,-2836.2738499206575,29634.61673691045,0.008578972458925704,-29999.998808399367,18294.11011054651,-2558.856692073841,-1.6938227431726169e+28,1.7697793115282924e+29,1.7063576220803224e+28,-5.966999762990634e+34,1.3442512109229574e+27,-1.880247897335858e+26
98719493861.16472,26589804731.50443,-99999996125.78108,-26699999624.914467,17001975208.462652,148802953728.09366,-2866.625475611401,29626.569698122355,0.008670717001112336,-29999.998783317962,18277.507146691165,-2583.761442806359,-1.7119487340351287e+28,1.7692987423718673e+29,1.7246056115212434e+28,-5.966999758001942e+34,1.3430312251388667e+27,-1.8985479081741126e+26
98690827606.4086,26886070428.485653,-99999996039.07391,-26999999612.747646,17184750279.929565,148777116113.6656,-2896.9169420473013,29618.446559933433,0.008762278997687936,-29999.99875801094,18260.956062944984,-2608.5883749681457,-1.7300387977906483e+28,1.7688136285592248e+29,1.7428172926401304e+28,-5.9669997529683755e+34,1.3418150515051973e+27,-1.9167907379265934e+26
98661858436.98813,27182254894.084988,-99999995951.45113,-27299999600.327755,17367359840.559013,148751030229.9159,-2927.1477655085732,29610.247792645227,0.008853657006973412,-29999.9987324797,18244.45656977544,-2633.3379228714157,-1.7480926455617201e+28,1.768323998176773e+29,1.7609923786870117e+28,-5.966999747890212e+34,1.3406026687470993e+27,-1.9349767057259162e+26
98632586959.33304,27478357372.01144,-99999995862.91455,-27599999587.652554,17549804406.256767,148724696850.68716,-2957.317467963193,29601.97386927883,0.00894484960428184,-29999.998706725648,18228.008379962255,-2658.0105173601605,-1.766109991867619e+28,1.767829879473332e+29,1.7791305862916577e+28,-5.966999742767731e+34,1.3393940557596264e+27,-1.953106128156246e+26
98603013784.65341,27774377110.704227,-99999995773.46605,-27899999574.71981,17732084490.05639,148698116745.51355,-2987.425577085673,29593.625265505616,0.009035855381975707,-29999.998680750192,18211.61120857341,-2682.6065858461297,-1.784090554635564e+28,1.7673313008559955e+29,1.7972316354749681e+28,-5.966999737601213e+34,1.338189191605974e+27,-1.971179319279736e+26
98573139528.88255,28070313363.359283,-99999995683.1075,-28199999561.527313,17914200602.142124,148671290679.6551,-3017.4716262747243,29585.20245957794,0.00912667294952083,-29999.998654554754,18195.26477294147,-2707.1265523443526,-1.8020340552112655e+28,1.7668282908859947e+29,1.8152952496596932e+28,-5.96699973239094e+34,1.3369880555157393e+27,-1.98919659066263e+26
98542964812.61981,28366165387.955063,-99999995591.84077,-28499999548.07286,18096153249.87154,148644219414.13165,-3047.455154669809,29576.70593225993,0.00921730093353691,-29999.998628140766,18178.968792640204,-2731.5708375082095,-1.81994021836881e+28,1.766320878274563e+29,1.8333211556804913e+28,-5.966999727137198e+34,1.335790626883202e+27,-2.0071582514010324e+26
98512490261.07312,28661932447.27766,-99999995499.66777,-28799999534.354267,18277942937.797943,148616903705.75656,-3077.3757071665914,29568.136166758293,0.00930773797784478,-29999.99860150966,18162.722989461497,-2755.939858664057,-1.8378087723198885e+28,1.7658090918788054e+29,1.8513090837933268e+28,-5.966999721840271e+34,1.3345968852656307e+27,-2.025064608146349e+26
98481716504.00145,28957613808.945244,-99999995406.5904,-29099999520.36936,18459570167.69256,148589344307.16992,-3107.2328344312923,29559.493648653213,0.00939798274351035,-29999.998574662874,18146.52708739257,-2780.234029845415,-1.855639448722368e+28,1.76529296069757e+29,1.8692587676842085e+28,-5.966999716500445e+34,1.333406810381606e+27,-2.042915965130411e+26
98450644175.65714,29253208745.431774,-99999995312.61057,-29399999506.11599,18641035438.566483,148561541966.87146,-3137.026092913952,29550.778865829343,0.009488033908885253,-29999.998547601863,18130.380812593467,-2804.4537618267245,-1.8734319826882124e+28,1.7647725138673286e+29,1.8871699444772768e+28,-5.96699971111801e+34,1.3322203821093678e+27,-2.060712624190277e+26
98419273914.728,29548716534.09007,-99999995217.73022,-29699999491.592007,18822339246.692417,148533497429.2532,-3166.755044860609,29541.992308406887,0.009577890169644237,-29999.998520328085,18114.283893374843,-2828.5994621566747,-1.8911861127907557e+28,1.7642477806580595e+29,1.9050423547422385e+28,-5.966999705693256e+34,1.3310375804851833e+27,-2.0784548847927246e+26
98387606364.27939,29844136457.174137,-99999995121.95132,-29999999476.795288,19003482085.626167,148505211434.63165,-3196.419258324398,29533.134468672815,0.009667550238819298,-29999.998492843,18098.236060176023,-2852.6715351911175,-1.9089015810713306e+28,1.7637187904691405e+29,1.9228757425011584e+28,-5.966999700226472e+34,1.3298583857017342e+27,-2.096143044058433e+26
98355642171.69615,30139467801.860867,-99999995025.27582,-30299999461.723717,19184464446.22793,148476684719.27975,-3226.018307175581,29524.205841012223,0.009757012846830598,-29999.998465148077,18082.237045543334,-2876.6703821255655,-1.9265781330452571e+28,1.76318557282525e+29,1.9406698552346058e+28,-5.966999694717953e+34,1.3286827781065242e+27,-2.1137773967858653e+26
98323381988.62439,30434709860.27099,-99999994927.70569,-30599999446.3752,19365286816.68336,148447918015.4585,-3255.5517711105085,29515.206921839825,0.009846276741514158,-29999.998437244794,18066.286584108722,-2900.5964010272846,-1.9442155177071959e+28,1.7626481573722745e+29,1.958424443887166e+28,-5.96699968916799e+34,1.327510738200309e+27,-2.1313582354748488e+26
98290826470.91328,30729861929.489388,-99999994829.24292,-30899999430.747646,19545949682.52445,148418912051.4482,-3285.019235659529,29506.13820953165,0.009935340688146395,-29999.998409134634,18050.384412568612,-2924.449986866986,-1.9618134875358707e+28,1.7621065738732305e+29,1.976139262872318e+28,-5.966999683576878e+34,1.3263422466355416e+27,-2.148885850349861e+26
98257976278.55669,31024923311.584705,-99999994729.88951,-31199999414.838993,19726453526.650135,148389667551.57953,-3314.420292193845,29497.000204356897,0.010024203469465467,-29999.99838081908,18034.53026966305,-2948.2315315501237,-1.9793717984981644e+28,1.761560852204194e+29,1.9938140700766814e+28,-5.966999677944915e+34,1.325177284214841e+27,-2.1663605293830308e+26
98224832075.63475,31319893313.628273,-99999994629.64748,-31499999398.647182,19906798829.346767,148360185236.26404,-3343.7545379313297,29487.793408409994,0.010112863885689511,-29999.99835229963,18018.7238961551,-2971.9414239478037,-1.99689021005259e+28,1.761011022350245e+29,2.0114486268636437e+28,-5.966999672272396e+34,1.324015831889477e+27,-2.183782558316846e+26
98191394530.25543,31614771247.71237,-99999994528.51884,-31799999382.170177,20086986068.30832,148330465822.02457,-3373.021575941311,29478.5183255429,0.010201320754531748,-29999.99832357778,18002.965034810502,-2995.5800499273105,-2.014368485152151e+28,1.760457114401422e+29,2.0290426980763645e+28,-5.96699966655962e+34,1.3228578707578757e+27,-2.2011522206865878e+26
98157664314.49602,31909556430.9678,-99999994426.50563,-32099999365.405956,20267015718.656425,148300510021.5253,-3402.2210151483296,29469.17546129761,0.010289572911212515,-29999.998294655034,17987.253430377557,-3019.147792382254,-2.0318063902465827e+28,1.7598991585486935e+29,2.046596052040169e+28,-5.966999660806886e+34,1.321703382064143e+27,-2.2184697978424803e+26
98123642104.34453,32204248185.580776,-99999994323.6099,-32399999348.352505,20446888252.9602,148270318543.60147,-3431.3524703348817,29459.765322838928,0.010377619208468235,-29999.9982655329,17971.588829567296,-3042.6450312623474,-2.0492036952839915e+28,1.759337185079941e+29,2.064108460564332e+28,-5.966999655014493e+34,1.3205523471966048e+27,-2.235735568971573e+26
98089328579.64117,32498845838.809166,-99999994219.8337,-32699999331.007835,20626604141.255875,148239892093.28885,-3460.4155621431546,29450.288418887474,0.010465458516557348,-29999.998236212894,17955.97098103386,-3066.0721436028175,-2.066560173711892e+28,1.7587712243759602e+29,2.0815796989432565e+28,-5.966999649182744e+34,1.319404747686368e+27,-2.2529498111193502e+26
98054724424.01974,32793348722.99804,-99999994115.17911,-32999999313.369965,20806163851.06621,148209231371.8528,-3489.409917075766,29440.745259653002,0.010553089723263244,-29999.99820669653,17940.39963535515,-3089.429503553454,-2.0838756024776475e+28,1.7582013069064774e+29,2.0990095459570593e+28,-5.96699964331194e+34,1.3182605652058963e+27,-2.2701127992110782e+26
98019830324.84898,33087756175.59457,-99999994009.64821,-33299999295.43693,20985567847.41976,148178337076.8173,-3518.3351674955125,29431.136356767984,0.010640511733894223,-29999.998176985337,17924.87454501368,-3112.7174824073027,-2.10114976202832e+28,1.757627463226184e+29,2.116397783871561e+28,-5.966999637402383e+34,1.3171197815676052e+27,-2.287224806072886e+26
97984646973.17403,33382067539.16225,-99999993903.24309,-33599999277.206783,21164816592.8699,148147209901.99323,-3547.1909516241412,29421.462223221497,0.010727723471280499,-29999.998147080834,17909.395464377714,-3135.936448629008,-2.1183824363099373e+28,1.757049723970788e+29,2.133744198437691e+28,-5.966999631454378e+34,1.3159823787224743e+27,-2.304286102452595e+26
97949175063.65779,33676282161.394466,-99999993795.96585,-33899999258.677593,21343910547.513676,148115850537.50693,-3575.976913540153,29411.723373293444,0.010814723875768293,-29999.998116984556,17893.96214968257,-3159.0867678828104,-2.1355734127661793e+28,1.7564681198530846e+29,2.1510485788903135e+28,-5.966999625468228e+34,1.3148483387586753e+27,-2.321296957040289e+26
97913415294.52238,33970399395.1274,-99999993687.81862,-34199999239.84744,21522850169.0105,148084259669.8281,-3604.6927031756454,29401.920322489077,0.010901511905211039,-29999.998086698037,17878.574359012207,-3182.168803060205,-2.1527224823364956e+28,1.755882681659048e+29,2.1683107179464754e+28,-5.966999619444239e+34,1.313717643900217e+27,-2.3382576364886384e+26
97877368367.49063,34264418598.35229,-99999993578.8035,-34499999220.71442,21701635912.600624,148052437981.7975,-3633.3379763122093,29392.053587473896,0.01098808653495773,-29999.998056222816,17863.231852281002,-3205.18291430726,-2.1698294394536515e+28,1.7552934402439413e+29,2.1855304118030922e+28,-5.966999613382718e+34,1.312590276505608e+27,-2.3551684054329747e+26
97841034987.72751,34558339134.22703,-99999993468.92264,-34799999201.27664,21880268231.123436,148020386152.65442,-3661.912394575886,29382.123686008876,0.01107444675783845,-29999.99802556043,17847.93439121576,-3228.129459051609,-2.1868940820407192e+28,1.7547004265284503e+29,2.2027074601340676e+28,-5.96699960728397e+34,1.3114662190665342e+27,-2.3720295265111224e+26
97804415863.78175,34852160371.08712,-99999993358.17818,-35099999181.53225,22058747575.035595,147988104858.0639,-3690.415625431198,29372.131136886073,0.0111605915841471,-29999.99799471243,17832.681739337946,-3251.0087920291144,-2.2039162115075115e+28,1.7541036714948362e+29,2.219841666086858e+28,-5.9669996011483025e+34,1.3103454542065523e+27,-2.388841260382993e+26
97767511707.52744,35145881682.45598,-99999993246.57227,-35399999161.47937,22237074392.428974,147955594770.14362,-3718.847342174263,29362.076459864613,0.011246520041621376,-29999.99796368036,17817.473661946115,-3273.8212653102105,-2.2208956327464697e+28,1.753503206183115e+29,2.2369328362784916e+28,-5.966999594976023e+34,1.3092279646798005e+27,-2.4056038657499428e+26
97730323234.1057,35439502447.05463,-99999993134.10707,-35699999141.11617,22415249129.048435,147922856557.4905,-3747.207223925004,29351.960175607062,0.01133223117542002,-29999.997932465765,17802.309926098573,-3296.5672283259296,-2.2378321541280126e+28,1.752899061687254e+29,2.253980780791042e+28,-5.96699958876744e+34,1.308113733369723e+27,-2.422317599373893e+26
97692851161.86646,35733022048.8107,-99999993020.78476,-35999999120.440834,22593272228.30942,147889890885.20724,-3775.4949556184656,29341.782805616214,0.011417724048097377,-29999.997901070208,17787.190300596234,-3319.2470278936166,-2.2547255874953476e+28,1.7522912691514003e+29,2.270985313166568e+28,-5.966999582522864e+34,1.3070027432878113e+27,-2.4389827160962293e+26
97655096212.31027,36026439876.86686,-99999992906.60751,-36299999099.45154,22771144131.315384,147856698414.9283,-3803.7102279952423,29331.544872172282,0.011502997739575289,-29999.99786949524,17772.114555965676,-3341.861008242334,-2.271575748158759e+28,1.7516798597661287e+29,2.287946250401525e+28,-5.966999576242603e+34,1.305894977572358e+27,-2.4555994688564667e+26
97617059110.03032,36319755325.588585,-99999992791.57753,-36599999078.14649,22948865276.875042,147823279804.8459,-3831.852737591045,29321.246898270514,0.011588051347112374,-29999.99783774242,17757.08246444242,-3364.4095110379644,-2.288382454889372e+28,1.751064864764715e+29,2.304863412940651e+28,-5.966999569926967e+34,1.304790419487229e+27,-2.4721681087106963e+26
